ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45766522,1323,TOYOTA,Camry,2020,Sedan,Yes,Petrol,2.5,15338 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45773671,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,241227 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45810870,586,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,108000 km,4,Automatic,Front,04-May,Left wheel,Red,12,
45808741,442,TOYOTA,Prius,2017,Hatchback,Yes,Hybrid,1.8,19109 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45523441,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,39221 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45649769,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45771174,308,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,187334 km,4,Automatic,Front,04-May,Left wheel,White,12,
45779072,502,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,320000 km,4,Automatic,Front,04-May,Left wheel,Grey,10,
45809884,690,TOYOTA,Aqua,2016,Hatchback,Yes,Petrol,1.5,30537 km,4,Automatic,Front,04-May,Left wheel,Black,4,
45793586,-,TOYOTA,Prius,2007,Sedan,Yes,Hybrid,1.5,240000 km,4,Automatic,Front,04-May,Left wheel,White,6,
45539072,456,TOYOTA,Camry,2015,Sedan,No,Hybrid,2.5,11520 km,4,Tiptronic,Front,04-May,Left wheel,White,10,
45766733,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,298248 km,4,Automatic,Front,04-May,Left wheel,White,12,
45807608,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,218690 km,4,Variator,Front,04-May,Left wheel,Silver,8,
45768753,986,TOYOTA,4Runner,2010,Sedan,Yes,Petrol,2.4,195429 km,4,Automatic,Front,04-May,Left wheel,White,12,
45798873,761,TOYOTA,Prius 3,2010,Sedan,Yes,Hybrid,1.8,130000 km,4,Automatic,Front,04-May,Left wheel,Blue,6,
45741878,-,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,160000 km,4,Variator,Front,04-May,Left wheel,White,4,
45647603,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45800370,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,175000 km,4,Automatic,Front,04-May,Left wheel,Golden,12,
45661604,-,TOYOTA,Land Cruiser,2016,Jeep,Yes,Diesel,4.5 Turbo,157000 km,8,Tiptronic,4x4,04-May,Left wheel,White,12,
45815194,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,12336 km,4,Automatic,Front,04-May,Left wheel,Blue,12,
45810666,-,TOYOTA,Camry,2008,Sedan,Yes,Petrol,3.5,170465 km,6,Tiptronic,Front,04-May,Left wheel,Black,6,
45809836,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,122100 km,4,Automatic,Front,04-May,Left wheel,Silver,4,
45656643,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,151923 km,4,Automatic,Front,04-May,Left wheel,White,12,
45792650,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,112427 km,4,Automatic,Front,04-May,Left wheel,White,12,
45781666,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,188000 km,4,Automatic,Front,04-May,Left wheel,Brown,6,
45617605,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45771945,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,326733 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45655973,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,267165 km,4,Automatic,Front,04-May,Left wheel,White,12,
45423563,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,172300 km,4,Variator,Front,04-May,Left wheel,Silver,12,
45804113,746,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,203000 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45810036,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,113000 km,4,Automatic,Front,04-May,Left wheel,White,4,
45694907,-,TOYOTA,Camry,2014,Hatchback,No,Hybrid,2.5,129437 km,4,Automatic,Front,04-May,Left wheel,White,6,
45770028,1324,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,316912 km,6,Automatic,4x4,04-May,Left wheel,Blue,12,
45656678,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,74838 km,4,Automatic,Front,04-May,Left wheel,White,12,
45772826,1327,TOYOTA,RAV 4,2018,Sedan,Yes,Petrol,2.5,70710 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45765611,832,TOYOTA,Tacoma,2014,Jeep,Yes,Petrol,2.7,64994 km,4,Automatic,Rear,04-May,Left wheel,Grey,12,
45804396,-,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.4,105000 km,4,Manual,Front,04-May,Left wheel,White,8,
45813479,-,TOYOTA,Caldina,2005,Sedan,No,Petrol,2,205000 km,4,Automatic,4x4,>5,Right-hand drive,Black,7,
45453425,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,140000 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45806396,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,105000 km,4,Variator,Front,04-May,Left wheel,White,8,
42000361,-,TOYOTA,Land Cruiser Prado,2019,Jeep,No,Diesel,3.0 Turbo,32000 km,6,Automatic,4x4,04-May,Left wheel,Silver,12,
45501495,-,TOYOTA,Corolla,2019,Sedan,No,Petrol,1.6,5298 km,4,Tiptronic,Front,04-May,Left wheel,Black,10,
45801371,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,158000 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45316292,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,112000 km,4,Automatic,Front,04-May,Left wheel,Grey,6,
45760513,-,TOYOTA,Prius,2010,Sedan,Yes,Petrol,1.8,256000 km,4,Variator,Front,04-May,Left wheel,Golden,6,
45648186,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
33227537,-,TOYOTA,Camry,2011,Sedan,Yes,Hybrid,2.4,60000 km,6,Automatic,Front,04-May,Left wheel,White,0,
45617615,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45772664,1759,TOYOTA,Camry,2006,Sedan,Yes,Petrol,2.4,206901 km,4,Automatic,Front,04-May,Left wheel,Black,12,
44422768,-,TOYOTA,VOXY,2004,Minivan,No,CNG,2,359000 km,4,Automatic,Front,04-May,Right-hand drive,White,4,
45782710,1249,TOYOTA,RAV 4,2017,Jeep,No,Petrol,2.5,6000 km,4,Tiptronic,4x4,04-May,Left wheel,White,12,
44303327,1268,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,90000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,4,
45787425,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2,29000 km,4,Tiptronic,Front,04-May,Left wheel,White,10,
43545954,-,TOYOTA,Land Cruiser Prado prado,2005,Jeep,Yes,Petrol,2.7,21280 km,6,Automatic,4x4,04-May,Left wheel,Black,12,
45809091,503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,125143 km,4,Automatic,Front,04-May,Left wheel,Blue,4,
45647529,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4,Automatic,Front,04-May,Left wheel,White,12,
45431154,-,TOYOTA,Land Cruiser Prado,2015,Jeep,Yes,Diesel,3,36484 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,0,
43968483,-,TOYOTA,Land Cruiser Prado,2014,Jeep,No,Diesel,3,87000 km,4,Manual,4x4,04-May,Left wheel,White,6,
45773366,779,TOYOTA,Camry,2013,Jeep,Yes,Hybrid,2.5,493571 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45813187,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,201507 km,4,Automatic,Front,04-May,Left wheel,Black,12,
43719912,-,TOYOTA,Aqua S,2014,Hatchback,No,Hybrid,1.5,140000 km,4,Variator,Front,04-May,Right-hand drive,White,2,
45809556,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,64011 km,4,Automatic,Front,04-May,Left wheel,Black,4,
45624763,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,0 km,6,Automatic,4x4,04-May,Left wheel,Grey,12,
45782330,-,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,127000 km,4,Automatic,Front,04-May,Left wheel,Black,6,
45771871,761,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,421546 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45788614,-,TOYOTA,Prius,2008,Sedan,No,Petrol,1.5,115000 km,4,Automatic,Front,04-May,Left wheel,White,4,
44282025,2188,TOYOTA,Prius,2016,Hatchback,Yes,Hybrid,1.8,48000 km,4,Tiptronic,Front,04-May,Right-hand drive,White,8,
45784055,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,145600 km,2,Automatic,Front,04-May,Left wheel,Blue,0,
45793569,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,258717 km,4,Automatic,Front,04-May,Left wheel,Grey,7,
45813052,-,TOYOTA,Land Cruiser Prado,2002,Jeep,No,CNG,3.4,325000 km,6,Automatic,4x4,04-May,Left wheel,Blue,2,
45809955,-,TOYOTA,Land Cruiser,2017,Jeep,Yes,Diesel,4.5 Turbo,40000 km,8,Tiptronic,4x4,04-May,Left wheel,Black,12,
45767903,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672 km,4,Automatic,Front,04-May,Left wheel,White,12,
45815316,503,TOYOTA,Prius C,2012,Hatchback,Yes,Hybrid,1.5,192000 km,4,Automatic,Front,04-May,Left wheel,White,6,
45780010,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,30000 km,4,Automatic,Front,04-May,Left wheel,Blue,8,
45788669,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.5,42000 km,4,Automatic,Front,04-May,Left wheel,White,8,
45688836,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,121000 km,4,Automatic,Front,04-May,Left wheel,Blue,8,
45092787,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,125284 km,4,Automatic,Front,04-May,Left wheel,Blue,6,
45358126,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,21120 km,4,Automatic,Front,04-May,Left wheel,Blue,12,
45793511,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1.5,168000 km,4,Automatic,Front,04-May,Right-hand drive,Sky blue,6,
45780580,746,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,216000 km,4,Variator,Front,04-May,Left wheel,White,12,
45815050,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,83896 km,4,Automatic,4x4,04-May,Left wheel,Grey,12,
44461212,873,TOYOTA,Vitz,2014,Hatchback,No,Petrol,1,203000 km,3,Variator,Front,04-May,Right-hand drive,White,2,
45768264,-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,182400 km,6,Tiptronic,Front,04-May,Left wheel,White,6,
45129578,-,TOYOTA,Prius,2014,Sedan,No,Hybrid,1.8,110000 km,4,Automatic,Front,04-May,Left wheel,White,0,
45787431,779,TOYOTA,Camry LE,2013,Sedan,Yes,Petrol,2.5,139200 km,4,Automatic,Front,04-May,Left wheel,Grey,6,
45815161,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,784138 km,4,Automatic,Front,04-May,Left wheel,Yellow,12,
45641743,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45799740,-,TOYOTA,Vitz,2010,Hatchback,No,Petrol,1.3,140000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,8,
45758531,-,TOYOTA,Vitz,2002,Sedan,No,Petrol,1,85000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,6,
45580060,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,131000 km,4,Automatic,Front,04-May,Left wheel,Black,4,
45473738,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,180000 km,4,Tiptronic,Front,04-May,Left wheel,Black,8,
45156498,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,214400 km,4,Automatic,Front,04-May,Left wheel,Blue,12,
45617773,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4,Automatic,Front,04-May,Left wheel,White,12,
45773836,-,TOYOTA,Camry,2016,Sedan,No,Petrol,2.5,4000 km,4,Tiptronic,Front,04-May,Left wheel,Blue,8,
45813930,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,187200 km,4,Variator,Front,04-May,Left wheel,Red,8,
45770956,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,144000 km,4,Variator,Front,04-May,Left wheel,White,8,
45768449,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,226094 km,6,Automatic,4x4,04-May,Left wheel,White,12,
45738785,-,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,141000 km,4,Automatic,Front,04-May,Left wheel,Black,6,
45797472,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,135000 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45642699,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45579131,-,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,250000 km,2,Automatic,Front,04-May,Left wheel,Grey,6,
45791578,753,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.4,129600 km,4,Automatic,Front,04-May,Left wheel,Silver,0,
45797383,-,TOYOTA,Ist,2005,Hatchback,No,Petrol,1.5,128600 km,4,Automatic,Front,04-May,Right-hand drive,Silver,2,
45650039,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45785454,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,180000 km,4,Automatic,Front,04-May,Left wheel,White,6,
45642832,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45726858,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,352605 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45806400,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,31589 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45644546,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4,Automatic,Front,04-May,Left wheel,White,12,
45790025,-,TOYOTA,Camry,2007,Sedan,Yes,Petrol,2.4,208000 km,4,Automatic,Front,04-May,Left wheel,Golden,8,
45769287,586,TOYOTA,Prius Sport,2012,Hatchback,Yes,Hybrid,1.8,134000 km,4,Automatic,Front,04-May,Left wheel,Black,6,
45766284,1817,TOYOTA,Tacoma,2020,Sedan,Yes,Petrol,3.5,1669 km,6,Automatic,4x4,04-May,Left wheel,Black,12,
44707814,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,115200 km,4,Tiptronic,Front,04-May,Left wheel,White,8,
45765682,2377,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,5.7,54875 km,8,Automatic,Rear,04-May,Left wheel,Grey,12,
45645999,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4,Automatic,Front,04-May,Left wheel,White,12,
45793639,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,45145 km,4,Tiptronic,Front,04-May,Left wheel,White,0,
45522947,-,TOYOTA,Opa,2003,Hatchback,No,Petrol,2,120000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,4,
45520849,1266,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,99000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,6,
45651266,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45781780,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,114000 km,4,Variator,Front,04-May,Right-hand drive,Silver,4,
45642482,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45107021,-,TOYOTA,RAV 4 LIMITED,2009,Jeep,Yes,Petrol,2.5,152000 km,4,Automatic,4x4,04-May,Left wheel,Silver,8,
45769295,843,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,312000 km,4,Automatic,Front,04-May,Left wheel,Black,6,
45768535,1537,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.3,318358 km,6,Automatic,4x4,04-May,Left wheel,Black,12,
45581750,1172,TOYOTA,Highlander,2011,Jeep,No,Petrol,3.5,124000 km,6,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,
45728286,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,0 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45767448,1324,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,345405 km,6,Automatic,4x4,04-May,Left wheel,Silver,12,
45762242,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,155000 km,4,Tiptronic,Front,04-May,Left wheel,White,8,
45815117,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,187565 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45656565,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,105328 km,4,Automatic,Front,04-May,Left wheel,White,12,
45773950,-,TOYOTA,RAV 4,2005,Jeep,No,Petrol,2,265000 km,4,Manual,4x4,04-May,Left wheel,Silver,0,
45656684,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,146019 km,4,Automatic,Front,04-May,Left wheel,White,12,
45804912,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,256000 km,4,Automatic,Front,04-May,Left wheel,Black,10,
45656387,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,205251 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45423334,777,TOYOTA,Camry SPORT,2014,Sedan,Yes,Petrol,2.5,102300 km,4,Tiptronic,Front,04-May,Left wheel,Grey,12,
40478548,-,TOYOTA,Camry Hybrid,2015,Sedan,Yes,Hybrid,2.5,69000 km,4,Tiptronic,Front,04-May,Left wheel,Silver,10,
45767631,353,TOYOTA,Prius,2015,Jeep,Yes,Hybrid,1.8,104795 km,4,Automatic,Front,04-May,Left wheel,White,12,
45656021,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382 km,4,Automatic,Front,04-May,Left wheel,White,12,
45809874,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,30800 km,4,Automatic,Front,04-May,Left wheel,Yellow,4,
45768820,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,0 km,4,Automatic,Front,04-May,Left wheel,White,12,
45781787,-,TOYOTA,Ipsum,2003,Minivan,No,CNG,2,245678 km,4,Manual,Front,04-May,Left wheel,White,2,
45773632,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,224000 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45656725,779,TOYOTA,Camry 87000,2013,Sedan,Yes,Petrol,2.5,87000 km,4,Automatic,Front,04-May,Left wheel,White,6,
44835349,1051,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.4,50000 km,6,Tiptronic,Front,04-May,Left wheel,Black,10,
45655697,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,146019 km,4,Automatic,Front,04-May,Left wheel,White,12,
45765137,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,114798 km,4,Automatic,Front,04-May,Left wheel,Black,0,
45812795,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,45662 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45506006,1493,TOYOTA,Highlander,2016,Jeep,Yes,Petrol,3.5,28000 km,6,Automatic,4x4,04-May,Left wheel,Beige,12,
45772948,-,TOYOTA,Hilux Surf,2002,Jeep,No,CNG,2.7,184000 km,4,Automatic,4x4,04-May,Right-hand drive,Black,2,
45812758,830,TOYOTA,Yaris,2019,Sedan,Yes,Petrol,1.5,15309 km,4,Automatic,Front,04-May,Left wheel,Blue,12,
45766460,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,39842 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45648271,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45737170,746,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,189956 km,10,Automatic,Front,04-May,Left wheel,Red,10,
45066125,934,TOYOTA,Camry XLE,2015,Sedan,Yes,Petrol,2.5,48169 km,4,Automatic,Front,04-May,Left wheel,White,8,
45782235,1091,TOYOTA,Camry sport,2016,Sedan,Yes,Petrol,2.5,53900 km,5,Tiptronic,Front,04-May,Left wheel,Black,12,
45792963,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,168000 km,6,Tiptronic,Front,04-May,Left wheel,Black,4,
45794886,862,TOYOTA,Camry,2011,Sedan,Yes,Hybrid,2.5,158000 km,8,Tiptronic,Front,04-May,Left wheel,Silver,12,
45812987,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,170488 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45767397,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,298248 km,4,Automatic,Front,04-May,Left wheel,White,12,
45656249,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,258909 km,4,Automatic,Front,04-May,Left wheel,White,12,
43332931,-,TOYOTA,Hilux,2015,Pickup,Yes,Petrol,5.3,98000 km,8,Tiptronic,4x4,04-May,Left wheel,Golden,0,
45815874,986,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,129170 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45814884,448,TOYOTA,4Runner,2012,Hatchback,Yes,Petrol,1.3,41778 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45499874,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,59000 km,4,Variator,Front,04-May,Left wheel,Black,9,
45810358,1055,TOYOTA,Sienna,2013,Sedan,Yes,Petrol,3.5,248253 km,6,Automatic,Front,04-May,Left wheel,White,12,
45454839,586,TOYOTA,Prius hybrid,2012,Sedan,Yes,Hybrid,1.8,192255 km,4,Automatic,Front,04-May,Left wheel,Grey,10,
45493614,-,TOYOTA,Land Cruiser,2012,Jeep,No,Diesel,4.5 Turbo,119000 km,8,Tiptronic,4x4,04-May,Left wheel,White,0,
45813690,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,327274 km,4,Automatic,Front,04-May,Left wheel,White,12,
45811232,777,TOYOTA,RAV 4,2014,Jeep,Yes,Petrol,2.5,152126 km,4,Automatic,4x4,04-May,Left wheel,Black,12,
45642697,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45646672,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45787134,-,TOYOTA,Hiace,1998,Minivan,No,Petrol,2.7,0 km,4,Automatic,4x4,02-Mar,Right-hand drive,White,4,
45815297,1273,TOYOTA,Avalon,2015,Sedan,Yes,Petrol,3.5,93638 km,6,Automatic,Front,04-May,Left wheel,White,0,
45769099,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,265558 km,4,Automatic,Rear,04-May,Left wheel,White,12,
45801487,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,158000 km,4,Variator,Front,04-May,Left wheel,White,6,
45611569,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,123500 km,4,Automatic,Front,04-May,Right-hand drive,Silver,6,
45796204,-,TOYOTA,Sequoia,2005,Jeep,Yes,LPG,4.7,368000 km,8,Automatic,4x4,04-May,Left wheel,Black,8,
43087553,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,149450 km,4,Automatic,Front,04-May,Left wheel,White,6,
45715164,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,115000 km,4,Automatic,Front,04-May,Left wheel,Grey,8,
45646048,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4,Automatic,Front,04-May,Left wheel,Black,12,
44818745,586,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8 Turbo,142000 km,4,Automatic,Front,04-May,Left wheel,White,8,
31650746,-,TOYOTA,Aqua aqua,2013,Sedan,No,Hybrid,1.5,100000 km,4,Automatic,Rear,04-May,Right-hand drive,White,0,
45656434,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,210389 km,4,Automatic,Front,04-May,Left wheel,Blue,12,
36597979,-,TOYOTA,Camry,2009,Hatchback,Yes,Hybrid,1.5,257600 km,8,Automatic,Rear,04-May,Left wheel,Black,0,
45815019,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,164616 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
43932848,-,TOYOTA,Sienta,2004,Minivan,No,Petrol,1.5,103177 km,4,Automatic,Front,04-May,Left wheel,White,6,
45651215,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45787996,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,11111 km,4,Variator,Front,04-May,Left wheel,White,0,
45097744,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,190124 km,4,Tiptronic,Front,04-May,Left wheel,Black,6,
45764263,1935,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,4.6,254805 km,8,Automatic,4x4,04-May,Left wheel,White,12,
45642389,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45800396,-,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,134000 km,4,Automatic,Front,04-May,Left wheel,Orange,12,
45604238,456,TOYOTA,Camry,2015,Sedan,No,Hybrid,2.5,59600 km,4,Automatic,Front,04-May,Left wheel,Brown,12,
44766432,364,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1,99000 km,3,Automatic,Front,04-May,Left wheel,Red,10,
45647991,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4,Automatic,Front,04-May,Left wheel,White,12,
45815283,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,45371 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
